price,bedrooms,sqfts,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,sauna,pool,steam
"$4,200",2,2000ft2,-122.889988,2 Bedroom 2 Bath Penthouse Condo view,49.171455,2.0,120 th Street,CA,Delta,V4C6R8,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/delta-bedroom-bath-penthouse-condo-view/7580449951.html,False,,
"$3,800",2,691ft2,-123.113900,Furnished 2 Bed 2 Bath Loft in Mainland Street Yaletown,49.278800,2.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bed-bath-loft-in/7582599470.html,False,,
"$1,860",2,667ft2,-123.131617,"BRAND NEW, Pets Welcome,Downtown 2 BR-Available March 1@1168 Pendrell",49.282029,1.0,1168 Pendrell Street,CA,Vancouver,V6E4P8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-pets/7584715212.html,False,,
"$5,500",4,,-123.151953,Luxury Home in Quiet Cul-de-Sac,49.210202,3.0,Gillnet Place,CA,Vancouver,V6P6P6,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-home-in-quiet-cul-de/7584290239.html,False,,
"$3,500",1,1321ft2,-123.131346,Pet Allowed - Available April 1st - Furnished 1 Bedroom @ 1429 Haro,49.287421,1.0,1429 Haro Street,CA,Vancouver,V6G1G2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-allowed-available-april/7565537893.html,False,,
"$25,000",3,3958ft2,-123.136800,Be VERY Careful!- in regards to the posting shown BELOW- for Rent,49.170000,2.0,,CA,Richmond,V6X3Y5,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-be-very-careful-in-regards-to/7575030288.html,True,True,
"$2,250",2,960ft2,-123.067946,2 bedrooms groups floor for rent,49.086648,1.0,,CA,Delta,V4K3W2,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-bedrooms-groups-floor-for-rent/7583333160.html,False,,
"$5,795",2,1317ft2,-123.123023,2 LEVEL TOWNHOUSE IN COAL HARBOUR,49.287137,3.0,,CA,Vancouver,V6E2X5,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-level-townhouse-in-coal/7584022445.html,False,,
"$3,575",1,709ft2,-123.122651,"Beautifully appointed, Immaculate, One Bedroom condo",49.276983,1.0,,CA,Vancouver,V6B5H7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-beautifully-appointed/7584322592.html,False,,
"$7,900",2,3000ft2,-122.900704,"Newly renovated 2BR/1BA Lougheed sky train, SFU, Pets OK",49.252691,1.0,9502 Erickson Drive,CA,Burnaby,V3J7N9,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-newly-renovated-2br-1ba/7575745238.html,True,True,
"$2,650",1,500ft2,-123.140795,"Cozy One Bedroom Suite with Lots of Character, Pet Friendly!",49.261038,1.0,,CA,Vancouver,V6J3C1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-one-bedroom-suite-with/7583296550.html,False,,
"$3,200",3,,-123.076310,MODERN 3 BEDROOM TOWNHOUSE IN CENTRAL LOCATION,49.244547,2.0,Knight St,CA,Vancouver,V5N3M6,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bedroom-townhouse-in/7578783963.html,False,,
"$2,000",3,980ft2,-123.139744,Large 3-bedroom w/view,49.292609,3.0,Nelson St,CA,Vancouver,V6G1J2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-view/7585711540.html,True,True,
"$3,050",3,1000ft2,-123.095326,Entire Townhouse at 11571 Thorpe Rd,49.183886,3.0,,CA,Richmond,V6X1J6,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-entire-townhouse-at-thorpe-rd/7584977739.html,False,,
"$2,475",2,600ft2,-123.238449,UBC 2 bedroom suite in house,49.265828,1.0,Western parkway,CA,Vancouver,V6T1R7,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-bedroom-suite-in-house/7584026959.html,False,,
"$3,060",1,1030ft2,-122.805800,"On-site laundry facility, Mirrored closet doors, Private balconies",49.025900,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-on-site-laundry-facility/7578550979.html,False,,
"$2,090",2,500ft2,-122.760887,2bedroom  2 washroom for rent,49.107815,2.0,,CA,Surrey,V3S9T4,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-2bedroom-washroom-for-rent/7585951259.html,False,,
"$4,295",1,1400ft2,-123.160322,1 bedroom prime Kitsialno locatio,49.270182,1.0,2nd ave,CA,Vancouver,V6K1J5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-prime-kitsialno/7581877386.html,False,,
"$4,800",2,1700ft2,-122.500874,Mobile Home for rent.,49.011848,1.0,,CA,Langley,V4W2K6,BC,House,https://vancouver.craigslist.org/rds/apa/d/langley-mobile-home-for-rent/7578966512.html,False,,
"$3,800",1,1280ft2,-123.198795,Vancouver west side UBC one bedroom for rent,49.235624,3.0,SW Marine Dr.,CA,Vancouver,V6N3M4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-side-ubc-one/7569133440.html,False,,
"$2,100",2,900ft2,-122.930100,2bed 2bath Brand New Penthouse Suite!,49.227500,2.0,7588,CA,Burnaby,V3N,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-2bed-2bath-brand-new-penthouse/7584310336.html,False,,
"$1,695",1,615ft2,-123.024516,"1 Bed + Den + Balcony 600 sq ft - Wall Center Central Park - $2,300",49.234711,1.0,ormidale,CA,Vancouver,V5R4P9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-balcony-600-sq-ft/7582273454.html,False,,
"$1,850",2,1000ft2,-123.116800,2 bed +Den 2 Bath Condo for Rent,49.183600,2.0,7008 RiverParkway,CA,Richmond,V6X1K3,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-bed-den-bath-condo-for-rent/7584578258.html,False,,
"$2,050",3,630ft2,-122.863798,Duplex Upper suite 3 bedroom + 1 bath with large driveway,49.174910,1.0,9687 131st,CA,Surrey,V3V7G1,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-duplex-upper-suite-bedroom-bath/7580279451.html,False,,
"$1,600",2,900ft2,-123.071551,"Spacious, 1050 Sq.Ft , 2 Bedroom 1 Bath Garden Suite",49.338338,1.0,124 east Windsor,CA,North Vancouver,V7N3J8,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-spacious-1050-sqft/7582843941.html,False,,
"$1,200",4,1200ft2,-122.829900,4 beds 2 baths suite for rent,49.037400,2.0,,CA,Surrey,V4A7M7,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-beds-baths-suite-for-rent/7578676074.html,False,,
"$3,300",2,,-123.097900,2 bedroom basement,49.215600,1.0,Prince  Edwsrd,CA,Vancouver,V5X,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement/7576832664.html,False,,
"$2,300",1,600ft2,-123.017800,Furnished Condo/Everything Included 1 BR + Den at Lynn Valley Centre,49.362200,1.0,,CA,North Vancouver East Central,V7J,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-east-central-furnished/7583017907.html,False,,True
"$2,900",1,900ft2,-122.915318,1 bedroom condo with a balcony,49.208142,1.0,Third Avenue,CA,New Westminster,V3L3A4,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-bedroom-condo-with/7581519170.html,False,,
"$2,200",1,1000ft2,-122.805800,"Social room, On-site laundry facility, Private balconies",49.025900,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-social-room-on-site-laundry/7577512990.html,False,,
"$1,900",3,1050ft2,-122.309523,3 bedroom 2 bathroom upper level house,49.137123,2.0,31964,CA,Mission,V2V3S4,BC,House,https://vancouver.craigslist.org/pml/apa/d/mission-bedroom-bathroom-upper-level/7574652956.html,False,,
"$2,850",1,1700ft2,-123.134487,Large 1BR+2 solariums in Fairview,49.263737,1.0,1268 West Broadway,CA,Vancouver,V6H4C2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-large-1br2-solariums-in/7581861513.html,True,True,True
"$2,400",1,,-123.117449,1 bed 1 bath - Cambie Gardens,49.217050,1.0,7418,CA,Vancouver,V6P1X5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-cambie-gardens/7576740582.html,False,,
"$4,000",2,600ft2,-122.605958,Cozy 2 bed 2 bath Well Located Unit,49.221821,2.0,22226 Brown Ave,CA,Maple Ridge,V2X5W1,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-cozy-bed-bath-well-located/7581026150.html,False,,
"$1,750",1,560ft2,-123.091700,AVAILABLE IMMEDIATELY Fully furnished executive home - all included,49.232700,2.0,,CA,Vancouver,V5W,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-available-immediately-fully/7577744405.html,False,,
"$2,650",3,758ft2,-122.732600,Air Conditioned Townhouse Fleetwood Village 2 by Dawson + Sawyer,49.170700,3.0,,CA,Surrey Northeast,V4N,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-air-conditioned/7572067899.html,False,True,
"$2,500",5,953ft2,-122.833757,5 Bedroom House for rent,49.109293,3.0,,CA,Surrey,V3X1E5,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-house-for-rent/7574905952.html,False,,
"$2,495",1,712ft2,-123.136529,Large 1 BR Suite; Sunset Beach (Vancouver),49.278689,1.0,1155 Beach Avenue,CA,Vancouver,V6E1V1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-large-br-suite-sunset-beach/7584858571.html,True,True,
"$2,950",3,72000ft2,-123.131057,Pet Welcome - Available NOW - Furnished  3 Bedroom @1405 Haro,49.287237,1.0,1405 Haro Street,CA,Vancouver,V6G1G2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-now/7565564350.html,False,,
"$2,300",1,925ft2,-123.140585,"1Br1Ba Apartment in Marpole Community, Vancouver",49.207069,1.0,8733 Granville Street,CA,Vancouver,V6P5A7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-1br1ba-apartment-in-marpole/7585195574.html,False,,
"$2,800",2,600ft2,-123.129800,"2 elevators, Quartz countertops, Outdoor patio and BBQ area",49.283300,1.0,1022 Nelson Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-elevators-quartz-countertops/7582467278.html,False,,
"$3,800",1,1400ft2,-122.805800,"24/7 on site management , Under ground and covered parking.",49.025900,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-24-on-site-management-under/7571329565.html,False,,
"$4,500",3,3000ft2,-122.848692,3 bdrm rancher,49.197572,1.0,,CA,Surrey,V3T5W8,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-bdrm-rancher/7578667798.html,False,,
"$2,522",3,600ft2,-123.064127,PET-FRIENDLY BRAND-NEW 3 BED 2 BATH UNFURNISHED GARDEN HOMES,49.252274,2.0,3588 Hull Street,CA,Vancouver,V5N5P1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-brand-new-bed/7586039502.html,False,,
"$3,990",2,970ft2,-123.067900,North Van Longsdale Single Home Renting out 2Br1Bath Suite!,49.350000,1.0,,CA,North Vancouver Northwest Central,V7N,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-central-north/7581685685.html,False,,
"$1,680",4,750ft2,-122.780816,Townhouse for Rent April 1 - Pets Welcome,49.159017,3.0,,CA,Surrey,V4N5P7,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-townhouse-for-rent-april-pets/7585016082.html,False,,
"$3,650",2,722ft2,-123.147973,Near UBC 2 Bed 1 Bath For Rent,49.238761,1.0,,CA,Vancouver,V6M1K6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-near-ubc-bed-bath-for-rent/7581529585.html,False,,
"$2,195",2,716ft2,-123.140800,Available April 1st - Pet Allowed Furnished 2 Bedroom @1425 Haro,49.299000,1.0,1425 Haro Street,CA,Vancouver,V6G,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-available-april-1st-pet/7580960230.html,False,,
"$2,500",4,1500ft2,-123.146347,Offer: Large and Cozy House 4BED + 2BATH // Patio with Hottub,49.332749,2.0,,CA,West Vancouver,V7T2M3,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-offer-large-and-cozy/7585346101.html,False,,
"$4,095",1,1080ft2,-123.027799,Comfortable and Convenient - 1 Bedroom Basement Suite,49.257176,1.0,Grandview Hwy,CA,Vancouver,V5M4X9,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-comfortable-and-convenient/7583635111.html,False,,
"$2,500",2,850ft2,-123.123264,"*** Furnished, Resort Style, Panoramic Views, Best Location***",49.325793,2.0,1675 Lions Gate Lane,CA,North Vancouver,V7P1X4,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-resort-style/7585894800.html,,True,
"$3,600",2,1750ft2,-123.066831,Lower Lonsdale Furnished Renovated 1/2 Duplex w/ Yards,49.309807,2.0,,CA,North Vancouver,V7L3N5,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-lower-lonsdale/7582887314.html,False,,
"$2,300",2,800ft2,-123.033571,Convenient Location  minutes to walk to skytrain Station,49.255369,1.0,Worthington,CA,Vancouver,V5M3V4,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-convenient-location-minutes/7582278608.html,False,,
"$3,500",2,675ft2,-122.485100,Gorgeous Open Concept 1000 sq foot Basement Suite $1750,49.206800,2.0,,CA,Maple Ridge East,V2W,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-east-gorgeous-open-concept/7567256874.html,False,,
"$5,600",2,2400ft2,-122.784362,Fleetwood - Ground Level 2 Bedroom Basement Suite,49.150915,1.0,,CA,Surrey,V4N0S5,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-fleetwood-ground-level-bedroom/7573030905.html,False,,
"$1,900",1,700ft2,-122.925699,"New West 1 BEDROOM - large, Top floor - from February 15th",49.221273,1.0,1115 4th Avenue,CA,Burnaby,V3N3P7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-new-west-bedroom-large-top/7585434753.html,False,,
"$4,500",2,832ft2,-123.006141,Spacious 2BD apartment near Metrotown,49.223139,1.0,Telford Ave,CA,Burnaby,V5H2J9,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-2bd-apartment-near/7585421776.html,False,,
"$6,750",1,1684ft2,-122.995076,Metrotown huge 1 bed+den concrete condo,49.228682,1.0,6070 MCMURRAY AVE BURNABY V5H 4J3,CA,Burnaby,V5H3J1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-huge-bedden-concrete/7584648708.html,True,True,
"$2,500",1,,-122.805800,"Stainless steel appliances, Private balconies, Secure building",49.025900,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-stainless-steel-appliances/7563262024.html,False,,
"$1,750",1,,-123.028315,1 Bedroom Bright Ground Level Suite,49.279071,1.0,,CA,Vancouver,V5K2H8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bright-ground-level/7585596603.html,False,,
"$1,600",1,850ft2,-123.136108,"PET ALLOWED, Available March1st- FURNISHED 1 BEDROOM@ 161 W Georgia",49.294169,1.0,161 West Georgia Street,CA,Vancouver,V6G0A3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-allowed-available/7572411699.html,False,,
"$2,100",1,650ft2,-123.133185,"Early move-in for March 1 lease + $750 credit!  Renovated 1BR, Pets OK.",49.283074,1.0,1255 Pendrell St,CA,Vancouver,V6E1L6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-early-move-in-for-march-lease/7585743850.html,False,,
"$2,500",1,850ft2,-122.978935,"Private studio*sublet Feb,21-March,5*",49.221812,1.0,Russell avenue,CA,Burnaby,V5J1G8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-private-studiosublet-feb21/7567159163.html,False,,
"$2,500",3,909ft2,-122.783149,Coquitlam 3bedrooms 1 bathroom for rent,49.285721,1.0,,CA,Coquitlam,V3B5Y2,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-3bedrooms-bathroom/7580806209.html,False,,
"$2,198",1,716ft2,-123.003631,1 BR Condo Station Square 37/F,49.226864,1.0,6098 station street,CA,Burnaby,V5H4L7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-condo-station-square-37/7563341203.html,False,,
"$1,600",2,450ft2,-123.125378,Two Bedroom Condo Resort in Richmond,49.189796,2.0,,CA,Richmond,V6X2J6,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-two-bedroom-condo-resort-in/7580757315.html,False,,
"$2,900",3,537ft2,-122.665915,Brand New ROOFTOP Townhouse,49.150887,3.0,20057,CA,Langley,V2Y2A7,BC,House,https://vancouver.craigslist.org/van/apa/d/langley-brand-new-rooftop-townhouse/7584996870.html,False,,
"$2,499",2,485ft2,-123.116896,BRAND NEW - LUXURIOUS CONDO W/ VIEW @ CAMBIE GARDENS,49.219077,2.0,7433 Cambie Street,CA,Vancouver,V6P6E8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-luxurious-condo/7582268292.html,False,,
$650,1,380ft2,-123.012362,Bright 1 bedroom unfurnished townhouse loft available Now,49.264465,2.0,4178 Dawson st,CA,Burnaby,V5C0K1,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bright-bedroom-unfurnished/7574334219.html,True,,
"$2,400",2,1100ft2,-123.157388,1 BLOCK TO BEACH!!!  Kitsilano - Character - Laundry - Dishwasher,49.271725,1.0,york avenue,CA,Vancouver,V6K3J2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-block-to-beach-kitsilano/7584549611.html,False,True,
"$2,300",1,512ft2,-123.042307,**1 BEDROOM SUITE FOR RENT...AVAILABLE FROM MARCH 1 ST***,49.243352,1.0,3028 KINGS AVENUE,CA,Vancouver,V5R4T2,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-for/7584369521.html,False,,
"$3,300",1,930ft2,-123.135258,Furnished lord stanley building downtown Great,49.292926,1.0,Alberni,CA,Vancouver,V6G1B3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-lord-stanley/7575237237.html,True,,
"$3,350",1,1720ft2,-123.075650,1 br & 1 den in King Edward Village complex,49.248983,1.0,4078 Knight Street,CA,Vancouver,V5N5Y9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-br-den-in-king-edward-village/7585692583.html,False,,
"$3,700",1,840ft2,-123.112361,1 Bath + Office + Flex + Parking,49.269048,1.0,,CA,Vancouver,V5Y0E9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bath-office-flex-parking/7576829470.html,False,,
"$2,500",1,750ft2,-123.039700,Brand new 1 bdrm 1 bath basement,49.280700,1.0,,CA,Vancouver,V5K,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bdrm-bath-basement/7585745032.html,False,,
"$6,500",3,,-123.123447,Move in Today - Brand New 3 Bed + 2 Bath in Yaletown,49.276828,2.0,1107 Richards Street,CA,Vancouver,V6B5H7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-move-in-today-brand-new-bed/7580296345.html,False,,
"$2,000",3,350ft2,-123.068643,Brand new 3 bdrms/3 full baths front duplex,49.248085,3.0,Miller,CA,Vancouver,V5N3Z9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bdrms-full-baths/7562948168.html,False,,
"$2,450",2,659ft2,-123.003153,Metrotown 2 bedroom 2 bath,49.227511,2.0,6098 Station St,CA,Burnaby,V5H4L7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-bedroom-bath/7577771188.html,False,,
"$2,000",2,555ft2,-123.013637,"Spacious 2 bedroom, 2 bath suite at Triomphe on the 40th floor",49.267718,2.0,1888 Gilmore Avenue,CA,Burnaby,V5C6V1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-bedroom-bath-suite-at/7579549151.html,False,True,True
"$3,100",2,677ft2,-123.030610,"Fully equipped fitness centre, BBQ & dining areas, In-suite laundry",49.305963,2.0,1550 Oxford St,CA,North Vancouver,V7J2K8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/north-vancouver-fully-equipped-fitness/7585369535.html,False,,
"$2,100",2,,-122.862600,"Electric vehicle charging stations, Courtyard, Closet organizers",49.323100,2.0,3370 Dewdney Trunk Road,CA,Port Moody,V3H,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-electric-vehicle-charging/7581336915.html,False,,
"$5,395",1,1150ft2,-122.936900,1 Private room left available - Very close to SFU,49.264000,,,,,,,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-private-room-left-available/7571814760.html,False,,
"$4,450",,1130ft2,,,,1.0,,CA,Vancouver,V5W,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-clean-bright-semi-ground-lvl/7584449038.html,False,,
"$3,400",2,835ft2,-123.091700,@@ Clean Bright Semi-Ground Lvl 2-Bedroom Suite,49.232700,1.0,,CA,West Vancouver,V7V1X1,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-studio-bachelor-top/7585841169.html,False,,
"$3,600",1,857ft2,-123.168526,STUDIO BACHELOR-  TOP FLOOR- near Ambleside area,49.330046,2.0,,CA,Richmond,V6X1P6,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-bath-in-richmond/7579622123.html,False,True,
"$3,255",2,823ft2,-123.126346,2 Bedroom 2 Bath in Richmond,49.189574,1.0,East 52 Ave,CA,Vancouver,V5P4G3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-completely-renovated-bedrooms/7585994995.html,False,,
"$2,525",3,755ft2,-123.063312,Completely renovated 3 bedrooms 2 bath,49.222280,2.0,,CA,Richmond Southwest,V7E,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-richmond-bedroom/7585165575.html,False,,
$900,4,,-123.170500,"Richmond, 4 bedroom house for rent",49.132300,1.0,112 street,CA,Delta Northeast,V4C,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-3bedmain-floor/7582960916.html,False,,
